Price,Close,High,Low,Open,Volume,Return,Volatility,Volatility_ma10
Ticker,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI,,,
Date,,,,,,,,
2022-06-30,15780.25,15890.0,15728.849609375,15774.5,306000,-0.001193081241402827,0.01094083324781886,0.011499721371546938
2022-07-01,15752.0498046875,15793.9501953125,15511.0498046875,15703.7001953125,364100,-0.0017870563085186086,0.010767403239151438,0.011326496349764263
2022-07-04,15835.349609375,15852.349609375,15661.7998046875,15710.5,304300,0.005288188249805481,0.010901107696660497,0.011368305930179436
2022-07-05,15810.849609375,16025.75,15785.4501953125,15909.150390625,254200,-0.0015471713984448465,0.010898275509264638,0.011309814139152686
2022-07-06,15989.7998046875,16011.349609375,15800.900390625,15818.2001953125,288400,0.011318189707300252,0.011151857349830712,0.011245714843914971
2022-07-07,16132.900390625,16150.5,16045.9501953125,16113.75,264600,0.00894949203151052,0.011350095147701123,0.011180112208681564
2022-07-08,16220.599609375,16275.5,16157.900390625,16273.650390625,281100,0.005436047866567373,0.01128708284909665,0.011107517661567508
2022-07-11,16216.0,16248.5498046875,16115.5,16136.150390625,255900,-0.00028356592763323363,0.010669244677330995,0.010986417422850924
2022-07-12,16058.2998046875,16158.75,16031.150390625,16126.2001953125,208600,-0.0097249750439381,0.009107482958368605,0.010801733739017296
2022-07-13,15966.650390625,16140.0,15950.150390625,16128.2001953125,233300,-0.005707292501522909,0.009190355882845046,0.010626373855806856
2022-07-14,15938.650390625,16070.849609375,15858.2001953125,16018.849609375,228600,-0.0017536552323109689,0.00917790659461907,0.010450081190486878
2022-07-15,16049.2001953125,16066.9501953125,15927.2998046875,16010.7998046875,205800,0.0069359576863876615,0.00776189429067884,0.010149530295639617
2022-07-18,16278.5,16287.9501953125,16142.2001953125,16151.400390625,227700,0.014287304158276504,0.00804471013142288,0.009863890539115855
2022-07-19,16340.5498046875,16359.5,16187.0498046875,16187.0498046875,222600,0.003811764271124396,0.008045210119321855,0.009578584000121577
2022-07-20,16520.849609375,16588.0,16490.94921875,16562.80078125,284400,0.01103388850696918,0.0074383943953214475,0.009207237704670652
2022-07-21,16605.25,16626.94921875,16483.900390625,16523.55078125,243600,0.005108719746296009,0.006338029222499165,0.008706031112150455
2022-07-22,16719.44921875,16752.25,16610.900390625,16661.25,190900,0.006877295960614926,0.006249978649092845,0.008202320692150076
2022-07-25,16631.0,16706.05078125,16564.25,16662.55078125,211400,-0.005290199311757782,0.006384392157238211,0.007773835440140797
2022-07-26,16483.849609375,16636.099609375,16463.30078125,16632.900390625,208200,-0.00884795806776506,0.006721275726929406,0.007535214716996877
2022-07-27,16641.80078125,16653.44921875,16438.75,16475.349609375,185200,0.0095821774414373,0.006920330968708078,0.007308212225583179
2022-07-28,16929.599609375,16947.650390625,16746.25,16774.849609375,376300,0.017293731123692924,0.0075172309102739445,0.0071421446571486675
2022-07-29,17158.25,17172.80078125,17018.150390625,17079.5,436100,0.013505953826479233,0.007756214923915376,0.00714157672047232
2022-08-01,17340.05078125,17356.25,17154.80078125,17243.19921875,381500,0.010595531668439406,0.007763095181747884,0.007113415225504821
2022-08-02,17345.44921875,17390.150390625,17215.849609375,17310.150390625,333600,0.000311327663805816,0.00781722541634368,0.007090616755207005
2022-08-03,17388.150390625,17407.5,17225.849609375,17349.25,285400,0.002461808358865669,0.007713612696993749,0.007118138585374234
2022-08-04,17382.0,17490.69921875,17161.25,17463.099609375,325000,-0.0003537116074355806,0.007622787852764915,0.00724661444840081
2022-08-05,17397.5,17474.400390625,17348.75,17423.650390625,355300,0.0008917270739845495,0.00756434472378479,0.007378051055870004
2022-08-08,17525.099609375,17548.80078125,17359.75,17401.5,257000,0.007334364671648164,0.007598307832896069,0.007499442623435789
2022-08-10,17534.75,17566.099609375,17442.80078125,17566.099609375,312700,0.0005506610997998429,0.007578497953771998,0.007585164846120049
2022-08-11,17659.0,17719.30078125,17631.94921875,17711.650390625,311200,0.007085929368824795,0.006944499296367157,0.007587581678885957
2022-08-12,17698.150390625,17724.650390625,17597.849609375,17659.650390625,303900,0.0022170219505635025,0.006563677129156526,0.007492226300774214
2022-08-16,17825.25,17839.099609375,17764.05078125,17797.19921875,0,0.007181519343531395,0.006395858669250417,0.007356190675307718
2022-08-17,17944.25,17965.94921875,17833.349609375,17868.150390625,262800,0.006675923198833145,0.006392907478485214,0.007219171904981452
2022-08-18,17956.5,17968.44921875,17852.05078125,17898.650390625,263900,0.0006826699360520383,0.006125498465979014,0.007049999209944986
2022-08-19,17758.44921875,17992.19921875,17710.75,17966.55078125,295600,-0.011029475746944017,0.007023488196499227,0.006980986759895533
2022-08-22,17490.69921875,17690.05078125,17467.349609375,17682.900390625,287600,-0.0150773300473388,0.00796324116741975,0.007015032091361016
2022-08-23,17577.5,17625.55078125,17345.19921875,17357.349609375,285600,0.00496268217550444,0.0079611421690935,0.007054711835891887
2022-08-24,17604.94921875,17623.650390625,17499.25,17525.44921875,262000,0.001561611079505143,0.007907457874315654,0.007085626840033846
2022-08-25,17522.44921875,17726.5,17487.44921875,17679.0,230200,-0.004686182219266755,0.007878788530829274,0.007115655897739573
2022-08-26,17558.900390625,17685.849609375,17519.349609375,17619.30078125,266600,0.002080255529346653,0.007439095938220277,0.007165115561924884
2022-08-29,17312.900390625,17380.150390625,17166.19921875,17188.650390625,244900,-0.014009988924553851,0.00814915388619145,0.007323663237628378
2022-08-30,17759.30078125,17777.650390625,17401.5,17414.94921875,324700,0.02578426378902554,0.00910483592028848,0.007594560962732184
2022-09-01,17542.80078125,17695.599609375,17468.44921875,17485.69921875,308500,-0.012190795272107646,0.009251947012758261,0.007880464916159489
2022-09-02,17539.44921875,17643.849609375,17476.44921875,17598.400390625,256300,-0.0001910505934481499,0.008994052381327111,0.008167320307694298
2022-09-05,17665.80078125,17683.150390625,17540.349609375,17546.44921875,230300,0.007203850071011875,0.009108674523139817,0.008375838940358357
2022-09-06,17655.599609375,17764.650390625,17587.650390625,17695.69921875,251200,-0.0005774531254664206,0.009106950727199074,0.00849020989633629
2022-09-07,17624.400390625,17650.75,17484.30078125,17519.400390625,354100,-0.0017671004916441913,0.00912085566214567,0.008606181245641506
2022-09-08,17798.75,17807.650390625,17691.94921875,17748.150390625,279800,0.009892512965589573,0.00933922470968354,0.008749357929178294
2022-09-09,17833.349609375,17925.94921875,17786.0,17923.349609375,270300,0.0019439347917691308,0.00923358918862748,0.008884837994958117
2022-09-12,17936.349609375,17980.55078125,17889.150390625,17890.849609375,228200,0.005775695663245095,0.009294717688210155,0.009070400169957103
2022-09-13,18070.05078125,18088.30078125,18015.44921875,18044.44921875,259900,0.007454201929980142,0.009306876311224965,0.009186172412460456
2022-09-14,18003.75,18091.55078125,17771.150390625,17771.150390625,365900,-0.0036690976717561608,0.009361214415735187,0.009211810262005127
2022-09-15,17877.400390625,18096.150390625,17861.5,18046.349609375,289600,-0.007017960667916379,0.009394322479309453,0.009226047808660246
2022-09-16,17530.849609375,17820.05078125,17497.25,17796.80078125,468500,-0.019384853148544656,0.010181757574224687,0.009344818327950002
2022-09-19,17622.25,17667.19921875,17429.69921875,17540.650390625,258300,0.0052136885924867205,0.010268174673498293,0.00946076834298585
2022-09-20,17816.25,17919.30078125,17744.400390625,17770.400390625,263100,0.011008809885230342,0.01030129879865636,0.00958020315013158
2022-09-21,17718.349609375,17838.69921875,17663.599609375,17766.349609375,245500,-0.005495005437451739,0.00979004310283476,0.00964712189420049
2022-09-22,17629.80078125,17722.75,17532.44921875,17609.650390625,284100,-0.004997577656902563,0.009812492626713576,0.009694448685903492
2022-09-23,17327.349609375,17642.150390625,17291.650390625,17593.849609375,390800,-0.017155677232420508,0.010506914161266725,0.009821781183167415
2022-09-26,17016.30078125,17196.400390625,16978.30078125,17156.30078125,492000,-0.017951321762256445,0.011138078986128213,0.010006117312959221
2022-09-27,17007.400390625,17176.44921875,16942.349609375,17110.900390625,359900,-0.0005230508522044985,0.011112616146272342,0.010186691296463959
2022-09-28,16858.599609375,17037.599609375,16820.400390625,16870.55078125,323900,-0.00874917846539458,0.010872243842828283,0.01033779423917327
2022-09-29,16818.099609375,17026.05078125,16788.599609375,16993.599609375,340000,-0.0024023347691036756,0.008941637752836087,0.010292525766525933
2022-09-30,17094.349609375,17187.099609375,16747.69921875,16798.05078125,376100,0.01642575596626905,0.009558445584267284,0.010230194567530193
2022-10-03,16887.349609375,17114.650390625,16855.55078125,17102.099609375,278400,-0.012109264448790458,0.009845751598087229,0.010187952259989086
2022-10-04,17274.30078125,17287.30078125,17117.30078125,17147.44921875,226000,0.02291367093271912,0.011080040728998382,0.010265826453023288
2022-10-06,17331.80078125,17428.80078125,17315.650390625,17379.25,265500,0.0033286441360573793,0.011120346109248351,0.010398856753664646
2022-10-07,17314.650390625,17337.349609375,17216.94921875,17287.19921875,216300,-0.0009895331040011834,0.01111833682020719,0.010529441173014008
2022-10-10,17241.0,17280.150390625,17064.69921875,17094.349609375,234000,-0.00425364584114718,0.010864707320937335,0.01056522048898107
2022-10-11,16983.55078125,17261.80078125,16950.30078125,17256.05078125,282600,-0.014932383199930399,0.011218812066952246,0.010573293797063473
2022-10-12,17123.599609375,17142.349609375,16960.05078125,17025.55078125,256000,0.008246145339619648,0.011319811849877333,0.01059401336742397
2022-10-13,17014.349609375,17112.349609375,16956.94921875,17087.349609375,266400,-0.006380083772817624,0.0111342871464588,0.010620217697787024
2022-10-14,17185.69921875,17348.55078125,17169.75,17322.30078125,227000,0.010070888003887335,0.01147923937148692,0.010873977859652106
2022-10-17,17311.80078125,17328.55078125,17098.55078125,17144.80078125,212200,0.007337586960815656,0.011601597024294705,0.011078293003654848
2022-10-18,17486.94921875,17527.80078125,17434.05078125,17438.75,239500,0.010117285874136073,0.011098561489109912,0.011203573992757117
2022-10-19,17512.25,17607.599609375,17472.849609375,17568.150390625,210500,0.0014468379208691928,0.01103933532619383,0.011199503452476662
2022-10-20,17563.94921875,17584.150390625,17421.0,17423.099609375,249600,0.0029521745492440132,0.010765452122132,0.011164014053765027
2022-10-21,17576.30078125,17670.150390625,17520.75,17622.849609375,277700,0.0007032337856462956,0.010710047350549999,0.011123185106799308
2022-10-24,17730.75,17777.55078125,17707.400390625,17736.349609375,45000,0.008787356376761757,0.010831335152631105,0.011119847889968686
2022-10-25,17656.349609375,17811.5,17637.0,17808.30078125,251400,-0.004196122026705051,0.0101320125142504,0.0110111679346985
2022-10-27,17736.94921875,17783.900390625,17654.5,17771.400390625,324600,0.004564907874966551,0.009178914396399585,0.010797078189350726
2022-10-28,17786.80078125,17838.900390625,17723.69921875,17756.400390625,250000,0.002810605244745412,0.009161597943128047,0.01059980926901765
2022-10-31,18012.19921875,18022.80078125,17899.900390625,17910.19921875,227200,0.012672230395564199,0.009076520906079024,0.010359537422476861
2022-11-01,18145.400390625,18175.80078125,18060.150390625,18130.69921875,349900,0.007395053222392978,0.009026035514563052,0.010101981271503694
2022-11-02,18082.849609375,18178.75,18048.650390625,18177.900390625,270900,-0.003447197631545107,0.008655128126398882,0.009857637935232592
2022-11-03,18052.69921875,18106.30078125,17959.19921875,17968.349609375,213000,-0.0016673473084335422,0.00803882973504258,0.009557587376117468
2022-11-04,18117.150390625,18135.099609375,18017.150390625,18053.400390625,267900,0.003570168155688336,0.0066583128315078725,0.009146873447055054
2022-11-07,18202.80078125,18255.5,18064.75,18211.75,314800,0.004727586225111935,0.006676174847661969,0.00874348619676625
2022-11-09,18157.0,18296.400390625,18117.5,18288.25,307200,-0.002516139235956394,0.006722607641978873,0.008332613445701029
2022-11-10,18028.19921875,18103.099609375,17969.400390625,18044.349609375,256500,-0.007093725904609771,0.00688730031361308,0.008008142225637296
2022-11-11,18349.69921875,18362.30078125,18259.349609375,18272.349609375,378500,0.017833173247033374,0.006525602661759915,0.00774281105217333
2022-11-14,18329.150390625,18399.44921875,18311.400390625,18376.400390625,301400,-0.0011198455015547504,0.006520219803759284,0.007478673238236452
2022-11-15,18403.400390625,18427.94921875,18282.0,18362.75,250900,0.004050924260950772,0.006134617039488645,0.007184482851577414
2022-11-16,18409.650390625,18442.150390625,18344.150390625,18398.25,219300,0.0003396111515991951,0.006000289964045436,0.006881908296525655
2022-11-17,18343.900390625,18417.599609375,18312.94921875,18358.69921875,200500,-0.00357149639481924,0.00610444518267515,0.006626840002153281
2022-11-18,18307.650390625,18394.599609375,18209.80078125,18382.94921875,198800,-0.00197613371355454,0.005945930831464777,0.0064175501117955
2022-11-21,18159.94921875,18262.30078125,18133.349609375,18246.400390625,213800,-0.008067729540576885,0.006354879034247368,0.0063872067320694505
2022-11-22,18244.19921875,18261.849609375,18137.69921875,18179.150390625,177700,0.00463933015368867,0.006381445767689417,0.006357733824072194
2022-11-23,18267.25,18325.400390625,18246.0,18325.19921875,178800,0.0012634580983039712,0.006377667965564481,0.006323239856430756
2022-11-24,18484.099609375,18529.69921875,18294.25,18326.099609375,204000,0.011870949889830174,0.006577571925948366,0.006292267017664284
2022-11-25,18512.75,18534.900390625,18445.099609375,18528.44921875,205900,0.0015500019600884762,0.006424493438585378,0.00628215609534683
2022-11-28,18562.75,18614.25,18365.599609375,18430.55078125,206500,0.0027008413120686026,0.006404154881689087,0.006270549603139811
2022-11-29,18618.05078125,18678.099609375,18552.150390625,18552.44921875,195300,0.00297912654375021,0.006405078550015727,0.006297595754192519
2022-11-30,18758.349609375,18816.05078125,18616.55078125,18625.69921875,345600,0.007535634625419174,0.006074589479129746,0.00630502570570095
2022-12-01,18812.5,18887.599609375,18778.19921875,18871.94921875,325000,0.002886735334004964,0.005951023511957753,0.00628968353862921
2022-12-02,18696.099609375,18781.94921875,18639.19921875,18752.400390625,254400,-0.006187396179402005,0.006098602549962998,0.006304950710479032
2022-12-05,18701.05078125,18728.599609375,18591.349609375,18719.55078125,288400,0.00026482378562620035,0.006061193111290344,0.00627558211818333
2022-12-06,18642.75,18654.900390625,18577.900390625,18600.650390625,217800,-0.0031175136590962937,0.006133227446623361,0.006250760286076724
2022-12-07,18560.5,18668.30078125,18528.400390625,18638.849609375,200500,-0.004411902750398933,0.006207666165108739,0.00623376010603115
2022-12-08,18609.349609375,18625.0,18536.94921875,18570.849609375,202800,0.002631912360927746,0.0061656417484856315,0.006192567088284877
2022-12-09,18496.599609375,18664.69921875,18410.099609375,18662.400390625,215800,-0.006058782405979346,0.0060998992914787315,0.006160107673574212
2022-12-12,18497.150390625,18521.55078125,18345.69921875,18402.150390625,193900,2.977743269738653e-05,0.004770775820750694,0.0059967697674803725
2022-12-13,18608.0,18617.25,18490.19921875,18524.400390625,187600,0.0059927938646799905,0.004908563954796936,0.005847118307958493
2022-12-14,18660.30078125,18696.099609375,18632.900390625,18671.25,208000,0.002810661073194387,0.0048739569765890835,0.005727055057704427
2022-12-15,18414.900390625,18652.900390625,18387.69921875,18614.400390625,183100,-0.013150934355333654,0.005733220599142603,0.005705274766422912
2022-12-16,18269.0,18440.94921875,18255.150390625,18319.099609375,277700,-0.00792295301794177,0.00594460601578655,0.005689875113005267
2022-12-19,18420.44921875,18431.650390625,18244.55078125,18288.099609375,154800,0.008289956688926514,0.006205724930560227,0.0057043282949322555
2022-12-20,18385.30078125,18404.900390625,18202.650390625,18340.30078125,169000,-0.0019081205394395617,0.005929318752242693,0.005683937425494189
2022-12-21,18199.099609375,18473.349609375,18162.75,18435.150390625,187600,-0.01012771964355863,0.006291440371556351,0.00569231484613895
2022-12-22,18127.349609375,18318.75,18068.599609375,18288.80078125,195700,-0.003942502735851727,0.006337468978841452,0.005709497569174532
2022-12-23,17806.80078125,18050.44921875,17779.5,17977.650390625,221500,-0.01768316025411787,0.006756287814167234,0.005775136421443382
2022-12-26,18014.599609375,18084.099609375,17774.25,17830.400390625,176700,0.011669632893506865,0.007339461903750492,0.006032005029743362
2022-12-27,18132.30078125,18149.25,17967.44921875,18089.80078125,214300,0.006533654614990558,0.0074893318758239335,0.006290081821846062
2022-12-28,18122.5,18173.099609375,18068.349609375,18084.75,193900,-0.0005405150382313817,0.007432890861271904,0.006545975210314343
2022-12-29,18191.0,18229.69921875,17992.80078125,18045.69921875,281100,0.00377983170092433,0.007253763417049233,0.006698029492105006
2022-12-30,18105.30078125,18265.25,18080.30078125,18259.099609375,192000,-0.00471107793689185,0.007216746966926098,0.006825243587218963
2023-01-02,18197.44921875,18215.150390625,18086.5,18131.69921875,256100,0.005089583355357918,0.007292964630213419,0.0069339675571842814
2023-01-03,18232.55078125,18251.94921875,18149.80078125,18163.19921875,208700,0.00192892762485819,0.007319366569956608,0.007072972338955673
2023-01-04,18042.94921875,18243.0,18020.599609375,18230.650390625,235200,-0.010399069487028845,0.007583364509607576,0.007202164752760795
2023-01-05,17992.150390625,18120.30078125,17892.599609375,18101.94921875,269900,-0.0028154392892826285,0.007560983433493629,0.0073245161982260125
2023-01-06,17859.44921875,18047.400390625,17795.55078125,18008.05078125,238200,-0.007375503705446151,0.007605915440403994,0.007409478960849689
2023-01-09,18101.19921875,18141.400390625,17936.150390625,17952.55078125,257200,0.013536251708490266,0.008248749883270647,0.007500407758801704
2023-01-10,17914.150390625,18127.599609375,17856.0,18121.30078125,283300,-0.010333504750958511,0.008490760184102785,0.007600550589629588
2023-01-11,17895.69921875,17976.349609375,17824.349609375,17924.25,259900,-0.0010299775022909463,0.00831786711364781,0.007689048214867179
2023-01-12,17858.19921875,17945.80078125,17761.650390625,17920.849609375,227800,-0.00209547554088918,0.00824980796059938,0.007788652669222193
2023-01-13,17956.599609375,17999.349609375,17774.25,17867.5,256700,0.005510095918388247,0.007996278413889817,0.007866605813918567
2023-01-16,17894.849609375,18049.650390625,17853.650390625,18033.150390625,206200,-0.003438847072569362,0.007865708454946373,0.00792388019639186
2023-01-17,18053.30078125,18072.05078125,17886.94921875,17922.80078125,219100,0.008854568511824201,0.007899781797344314,0.007981921719130633
2023-01-18,18165.349609375,18183.75,18032.44921875,18074.30078125,255800,0.006206556323560042,0.008046566660610141,0.008028241934230889
2023-01-19,18107.849609375,18155.19921875,18063.75,18119.80078125,237800,-0.003165367099256078,0.007770564820569753,0.0080492000729385
2023-01-20,18027.650390625,18145.44921875,18016.19921875,18115.599609375,237200,-0.004428975305189153,0.007782961948921274,0.008066904723790229
2023-01-23,18118.55078125,18162.599609375,18063.44921875,18118.44921875,202500,0.005042276095628795,0.006746294510827209,0.007916659186545886
2023-01-24,18118.30078125,18201.25,18078.650390625,18183.94921875,216900,-1.3798013043020418e-05,0.006274533205818329,0.0076950364887174395
2023-01-25,17891.94921875,18100.599609375,17846.150390625,18093.349609375,257200,-0.01249297962501228,0.006688266079907005,0.00753207638534336
2023-01-27,17604.349609375,17884.75,17493.55078125,17877.19921875,476300,-0.016074246906178757,0.0074906070568338265,0.007456156294966804
2023-01-30,17648.94921875,17709.150390625,17405.55078125,17541.94921875,432400,0.0025334426073457816,0.007452740494304185,0.007401802503008241
2023-01-31,17662.150390625,17735.69921875,17537.55078125,17731.44921875,398300,0.0007479862801675896,0.007427112558002558,0.0073579429133138596
2023-02-01,17616.30078125,17972.19921875,17353.400390625,17811.599609375,512900,-0.0025959245256645946,0.007292253165132856,0.007297190050092712
2023-02-02,17610.400390625,17653.900390625,17445.94921875,17517.099609375,490100,-0.0003349392530399564,0.0072553734106725115,0.0072180707250989505
2023-02-03,17854.05078125,17870.30078125,17584.19921875,17721.75,424100,0.013835596307890219,0.007703812187932792,0.007211395461835255
2023-02-06,17764.599609375,17823.69921875,17698.349609375,17818.55078125,282500,-0.005010133160870178,0.007751917945067823,0.007208291061449909
2023-02-07,17721.5,17811.150390625,17652.55078125,17790.099609375,354400,-0.0024261514654264627,0.007608812802086402,0.0072945428905758294
2023-02-08,17871.69921875,17898.69921875,17744.150390625,17750.30078125,291000,0.008475536424681795,0.007217368751363741,0.0073888264451303694
2023-02-09,17893.44921875,17916.900390625,17779.80078125,17885.5,260900,0.0012170079483646568,0.006868818104654146,0.007406881647605083
2023-02-10,17856.5,17876.94921875,17801.0,17847.55078125,232000,-0.0020649578680046465,0.006880036463626999,0.007345824588284401
2023-02-13,17770.900390625,17880.69921875,17719.75,17859.099609375,231300,-0.00479375070002519,0.006944417494374841,0.007294992288291467
2023-02-14,17929.849609375,17954.55078125,17800.05078125,17840.349609375,244500,0.0089443537049958,0.007123980794094841,0.007264679111900696
2023-02-15,18015.849609375,18034.099609375,17853.80078125,17896.599609375,229300,0.004796470794436125,0.007154522165291078,0.007250906011916518
2023-02-16,18035.849609375,18134.75,18000.650390625,18094.75,230200,0.0011101336008929596,0.006888635542142014,0.007214232225063467
2023-02-17,17944.19921875,18034.25,17884.599609375,17974.849609375,208100,-0.005081567689351307,0.006818249395915752,0.0071256759458617645
2023-02-20,17844.599609375,18004.349609375,17818.400390625,17965.55078125,174600,-0.005550518480140765,0.006883358158808688,0.00703881996723585
2023-02-21,17826.69921875,17924.900390625,17800.30078125,17905.80078125,198200,-0.001003126492992057,0.006830320753323944,0.006960970762359605
2023-02-22,17554.30078125,17772.5,17529.44921875,17755.349609375,204000,-0.015280363131582653,0.0074184825633691245,0.0069810821435601425
2023-02-23,17511.25,17620.05078125,17455.400390625,17574.650390625,240800,-0.002452434977984641,0.007413482856034012,0.00703554861869813
2023-02-24,17465.80078125,17599.75,17421.80078125,17591.349609375,209400,-0.002595429723749043,0.0069884543177515,0.00704639040411058
2023-02-27,17392.69921875,17451.599609375,17299.0,17428.599609375,246400,-0.004185411445805309,0.006147765582033549,0.00696672521287645
2023-02-28,17303.94921875,17440.44921875,17255.19921875,17383.25,420900,-0.0051027157362857345,0.0061815205401284405,0.00687247918747981
2023-03-01,17450.900390625,17467.75,17345.25,17360.099609375,272900,0.008492348770636093,0.006508457853381293,0.006807872756288832
2023-03-02,17321.900390625,17445.80078125,17306.0,17421.5,310700,-0.007392168719804415,0.006665991832102398,0.00678560838528487
2023-03-03,17594.349609375,17644.75,17427.69921875,17451.25,356200,0.015728598629827895,0.007578889097971566,0.006861672355490451
2023-03-06,17711.44921875,17799.94921875,17671.94921875,17680.349609375,362800,0.006655523618366965,0.007067449842213615,0.0068800815238309445
2023-03-08,17754.400390625,17766.5,17602.25,17665.75,267000,0.0024250512391459367,0.007008737537814133,0.006897923202279962
2023-03-09,17589.599609375,17772.349609375,17573.599609375,17772.05078125,262400,-0.009282249899975281,0.0072815830545027455,0.006884233251393325
2023-03-10,17412.900390625,17451.5,17324.349609375,17443.80078125,235900,-0.010045664635585094,0.007283315354614553,0.006871216501251378
2023-03-13,17154.30078125,17529.900390625,17113.44921875,17421.900390625,254900,-0.014851035931626178,0.007838204241244288,0.006956191493600658
2023-03-14,17043.30078125,17224.650390625,16987.099609375,17160.55078125,290600,-0.006470680525861194,0.007899383009976464,0.00713135323639495
2023-03-15,16972.150390625,17211.349609375,16938.900390625,17166.44921875,248200,-0.004174683738684903,0.007890319945352723,0.007302233176917379
2023-03-16,16985.599609375,17062.44921875,16850.150390625,16994.650390625,349800,0.0007924286811309411,0.007508072868085981,0.007402194678387847
2023-03-17,17100.05078125,17145.80078125,16958.150390625,17111.80078125,408100,0.006738129621978839,0.007614220578154366,0.007497017552993044
2023-03-20,16988.400390625,17066.599609375,16828.349609375,17066.599609375,241800,-0.0065292432199922645,0.007617934585512513,0.007500922101747137
2023-03-21,17107.5,17127.69921875,17016.0,17060.400390625,246700,0.007010642946744028,0.007890371898824869,0.007583214307408263
2023-03-22,17151.900390625,17207.25,17107.849609375,17177.44921875,0,0.0025953757489405316,0.007919742779143263,0.007674314831541178
2023-03-23,17076.900390625,17205.400390625,17045.30078125,17097.400390625,219200,-0.004372693304643627,0.007935766786136606,0.007739733204704562
2023-03-24,16945.05078125,17109.44921875,16917.349609375,17076.19921875,228000,-0.007720933328590696,0.007461170564553072,0.007757518725698414
2023-03-27,16985.69921875,17091.0,16918.55078125,16984.30078125,218400,0.0023988383407489433,0.007510160173050304,0.007724714318879017
2023-03-28,16951.69921875,17061.75,16913.75,17031.75,238800,-0.002001683861354908,0.007506642994056228,0.007685440317286993
2023-03-29,17080.69921875,17126.150390625,16940.599609375,16977.30078125,345900,0.007609856589321451,0.007725498534651022,0.007668958176216822
2023-03-31,17359.75,17381.599609375,17204.650390625,17210.349609375,263900,0.016337198944623932,0.00850990848940417,0.007769141738348642
2023-04-03,17398.05078125,17428.05078125,17312.75,17427.94921875,230200,0.002206297973761151,0.008311430408490228,0.007838862721382227
2023-04-05,17557.05078125,17570.55078125,17402.69921875,17422.30078125,248300,0.009138954817361267,0.008370034518023137,0.00791407271463329
2023-04-06,17599.150390625,17638.69921875,17502.849609375,17533.849609375,242700,0.002397874785437182,0.0076454603147010775,0.007889581556220911
2023-04-10,17624.05078125,17694.099609375,17597.94921875,17634.900390625,254800,0.0014148632219350699,0.0075029566415296955,0.007847902942459553
2023-04-11,17722.30078125,17748.75,17655.150390625,17704.80078125,304300,0.005574768321964241,0.007589225286711378,0.007813248792517031
2023-04-12,17812.400390625,17825.75,17717.25,17759.55078125,232800,0.005083967961446945,0.0073602759587733865,0.0078031593319390635
2023-04-13,17828.0,17842.150390625,17729.650390625,17807.30078125,285800,0.0008757724412713497,0.006942568935765356,0.007746400208210567
2023-04-17,17706.849609375,17863.0,17574.05078125,17863.0,357400,-0.006795512150830185,0.006197043041569277,0.007615440212961873
2023-04-18,17660.150390625,17766.599609375,17610.19921875,17766.599609375,258900,-0.0026373533282438855,0.006003043104424392,0.00744319466993921
2023-04-19,17618.75,17666.150390625,17579.849609375,17653.349609375,281500,-0.002344283016240789,0.005926098917005663,0.007184813712699359
2023-04-20,17624.44921875,17684.44921875,17584.349609375,17638.599609375,215100,0.0003234746363958152,0.005930962099376092,0.006946766881787946
2023-04-21,17624.05078125,17663.19921875,17553.94921875,17639.75,230200,-2.260708945023282e-05,0.005830811643118938,0.006692844594297526
2023-04-24,17743.400390625,17754.5,17612.5,17707.55078125,255700,0.006771973756565242,0.005639498885038214,0.00649224845133124
2023-04-25,17769.25,17807.44921875,17716.849609375,17761.55078125,297400,0.0014568576938982503,0.00552618493086724,0.006294571280264995
2023-04-26,17813.599609375,17827.75,17711.19921875,17767.30078125,233000,0.0024958627615121465,0.005525532472729593,0.006088201998866815
2023-04-27,17915.05078125,17931.599609375,17797.900390625,17813.099609375,241400,0.005695152810193838,0.0053967496350238895,0.005891849366491866
2023-04-28,18065.0,18089.150390625,17885.30078125,17950.400390625,290300,0.008370013603697934,0.0050331746629227415,0.005700909939207604
2023-05-02,18147.650390625,18180.25,18101.75,18124.80078125,265200,0.004575166931912511,0.005041186777446357,0.005585324312795312
2023-05-03,18089.849609375,18116.349609375,18042.400390625,18113.80078125,226200,-0.00318502836487633,0.005108031831120908,0.005495823185464964
2023-05-04,18255.80078125,18267.44921875,18066.69921875,18081.0,226600,0.009173717607303677,0.005187669659362214,0.0054219802597006185
2023-05-05,18069.0,18216.94921875,18055.44921875,18117.30078125,239700,-0.010232406865540389,0.00505828246857479,0.005334712296620489
2023-05-08,18264.400390625,18286.94921875,18100.30078125,18120.599609375,228400,0.010814123118324304,0.005418510881972408,0.005293482220505836
2023-05-09,18265.94921875,18344.19921875,18229.650390625,18303.400390625,245400,8.480038171931881e-05,0.005205736249787998,0.005250105956980814
2023-05-10,18315.099609375,18326.75,18211.94921875,18313.599609375,220500,0.0026908205008338015,0.0052075304839000035,0.005218240512284091
2023-05-11,18297.0,18389.69921875,18270.400390625,18357.80078125,248900,-0.0009882342854272697,0.005245302905803361,0.005190217555591467
2023-05-12,18314.80078125,18342.75,18194.55078125,18273.75,241700,0.0009728797753729701,0.005175338396821359,0.005168076431771214
2023-05-15,18398.849609375,18458.900390625,18287.900390625,18339.30078125,216100,0.004589120522186851,0.0051596892588981575,0.005180727891368755
